alk_Q1,alk_Q2,alk_Q3,alk_Q4,pH_Q1,pH_Q2,pH_Q3,pH_Q4,DBPsf_Q1,DBPsf_Q2,DBPsf_Q3,DBPsf_Q4,wc_freq_TTHM,wc_freq_HAA5,expect_solids,expect_lime,expect_co2
31.74,43.44,27.24,10.87,6.79,8.10,6.42,6.74,0.70,0.02,0.04,0.58,0.20,0.00,23.3,28.4,18.1
27.22,49.48,31.34,23.95,6.08,9.34,6.00,6.06,0.75,0.02,0.08,0.05,0.18,0.00,22.8,65.5,64.0
4.11,83.66,30.77,1.02,6.01,6.13,6.00,6.18,0.75,0.03,0.08,0.06,0.07,0.00,24.4,106.2,112.0
12.98,24.31,9.96,11.80,7.05,7.87,6.41,6.87,0.42,0.08,0.14,0.74,0.30,0.02,19.8,17.8,8.8
19.82,24.32,25.98,3.76,7.04,7.85,6.46,6.25,0.20,0.68,0.02,0.70,0.25,0.02,19.3,26.3,19.7
6.22,43.64,25.12,11.75,6.67,9.41,6.45,6.39,0.72,0.02,0.07,0.73,0.20,0.00,22.9,31.3,22.1
31.33,17.70,13.72,9.99,6.08,6.76,6.03,6.03,0.46,0.03,0.04,0.58,0.30,0.07,17.2,53.3,55.0
6.77,7.33,7.96,27.49,7.38,7.17,6.43,6.74,0.42,0.51,0.02,0.41,0.30,0.07,19.3,17.4,8.9
27.24,20.00,13.38,24.90,7.71,7.42,6.98,6.92,0.31,0.05,0.04,0.08,0.30,0.05,19.9,13.4,3.3
14.17,28.70,13.79,5.40,7.31,9.37,6.59,7.43,0.25,0.72,0.02,0.73,0.30,0.00,21.1,15.1,4.1
3.36,86.50,31.78,0.18,6.00,6.00,6.00,6.05,0.57,0.02,0.08,0.10,0.09,0.00,23.7,124.7,135.4
13.81,56.53,1.75,11.35,7.73,9.49,7.99,7.07,0.75,0.05,0.03,0.26,0.14,0.00,26.6,22.3,7.2
17.24,58.50,13.80,12.80,6.69,8.82,6.66,6.39,0.06,0.02,0.02,0.40,0.11,0.00,25.4,34.0,22.7
26.28,24.15,0.48,21.14,7.47,7.76,6.53,7.70,0.22,0.59,0.02,0.66,0.30,0.02,20.3,14.1,3.7
5.99,57.54,22.60,7.70,7.39,9.31,7.47,7.01,0.60,0.02,0.02,0.03,0.11,0.00,26.6,23.5,8.7
8.68,29.07,0.07,25.64,6.63,9.40,6.19,6.59,0.03,0.71,0.67,0.10,0.30,0.00,20.0,25.9,18.5
26.49,23.49,9.44,4.53,7.12,6.17,6.00,6.09,0.74,0.04,0.04,0.07,0.30,0.09,17.3,42.3,41.3
9.39,65.23,27.10,7.55,6.38,8.00,6.16,6.14,0.75,0.04,0.07,0.10,0.07,0.00,25.6,53.7,46.6
28.75,56.91,14.46,9.58,6.87,9.50,6.39,6.64,0.30,0.04,0.66,0.07,0.14,0.00,25.5,30.2,18.0
19.46,59.82,11.24,11.46,8.43,9.46,8.35,7.73,0.75,0.02,0.02,0.10,0.09,0.00,27.5,22.5,6.5
9.37,22.46,2.81,2.61,7.23,6.41,6.23,6.70,0.38,0.39,0.02,0.10,0.30,0.09,18.6,23.7,17.3
9.18,65.27,22.91,14.30,7.47,8.87,6.81,6.26,0.71,0.04,0.02,0.38,0.07,0.00,26.7,35.0,22.6
31.85,24.75,23.26,26.02,7.04,6.12,6.74,6.32,0.25,0.69,0.02,0.52,0.27,0.09,18.2,30.8,26.4
8.11,60.13,26.07,11.05,6.33,8.61,6.15,6.15,0.70,0.02,0.21,0.43,0.09,0.00,24.9,52.1,45.4
7.66,12.99,25.18,29.87,6.91,6.89,6.37,6.37,0.24,0.73,0.02,0.02,0.25,0.07,18.7,26.0,19.9
4.39,49.00,3.39,27.12,6.63,9.46,8.70,6.64,0.61,0.02,0.08,0.12,0.18,0.00,24.7,26.5,14.4
29.60,30.98,14.48,28.31,6.80,9.29,6.45,6.80,0.26,0.06,0.02,0.23,0.27,0.00,20.8,20.7,11.3
14.73,1.92,23.17,12.34,6.53,7.03,6.58,6.27,0.74,0.04,0.06,0.31,0.27,0.07,18.6,28.4,23.2
14.05,24.20,26.06,25.00,6.51,7.84,6.20,6.21,0.64,0.03,0.08,0.21,0.27,0.02,18.7,34.9,30.9
27.18,29.24,13.79,0.78,6.35,9.37,6.27,6.30,0.45,0.72,0.02,0.27,0.30,0.00,19.5,33.6,28.4
34.23,58.17,22.77,1.56,6.98,7.04,6.01,6.34,0.13,0.02,0.02,0.04,0.14,0.00,24.6,44.0,35.7
7.32,5.17,8.97,2.78,7.22,6.75,6.71,6.87,0.74,0.62,0.02,0.02,0.30,0.07,19.4,16.5,7.7
30.77,13.97,10.09,24.45,7.37,6.89,6.50,6.97,0.70,0.11,0.02,0.74,0.30,0.07,19.4,16.4,7.4
10.04,22.62,25.08,26.04,6.76,7.10,6.39,6.29,0.22,0.59,0.02,0.27,0.25,0.05,18.7,27.5,21.9
4.59,43.59,23.62,16.15,6.96,7.54,7.92,6.68,0.02,0.02,0.02,0.47,0.23,0.00,23.7,23.3,11.5
7.12,43.27,26.11,26.42,7.62,9.40,6.35,6.53,0.73,0.03,0.11,0.66,0.23,0.00,23.3,27.2,16.6
2.06,21.92,25.59,9.37,6.60,6.87,6.27,6.23,0.44,0.05,0.03,0.64,0.27,0.07,18.3,32.8,28.7
30.78,22.72,13.04,11.75,7.04,6.82,6.29,6.57,0.22,0.05,0.02,0.18,0.30,0.05,18.8,22.2,15.2
27.73,56.17,20.82,15.86,7.76,9.49,8.27,7.41,0.19,0.03,0.06,0.65,0.14,0.00,26.8,21.5,6.1
12.10,29.58,19.24,15.14,6.70,9.29,6.01,6.31,0.53,0.03,0.59,0.25,0.30,0.00,19.6,32.7,27.2
20.46,28.71,21.52,7.60,6.75,9.38,8.46,6.85,0.75,0.07,0.02,0.06,0.25,0.00,21.1,17.4,7.0
26.67,14.66,11.32,13.14,6.94,6.78,6.37,6.66,0.44,0.04,0.02,0.37,0.30,0.07,18.9,21.0,13.7
6.62,21.57,2.32,5.73,6.65,6.35,6.17,6.38,0.24,0.03,0.02,0.06,0.30,0.09,17.8,32.0,28.2
11.17,59.76,22.93,18.67,7.51,9.47,6.63,6.74,0.73,0.02,0.02,0.34,0.09,0.00,26.4,27.1,13.2
0.02,17.88,8.85,2.38,7.33,7.15,6.80,6.99,0.17,0.09,0.02,0.03,0.30,0.07,19.7,14.3,4.6
7.44,15.00,20.31,23.60,7.40,7.42,8.53,7.54,0.03,0.05,0.02,0.70,0.25,0.05,20.5,11.8,0.7
27.43,4.65,24.88,15.19,6.37,6.81,6.27,6.23,0.52,0.09,0.02,0.03,0.27,0.07,18.1,36.0,33.0
30.12,17.96,2.34,1.89,8.04,7.48,8.28,7.79,0.03,0.08,0.02,0.18,0.27,0.05,20.7,11.4,0.0
0.25,14.70,25.07,5.65,6.48,6.71,6.30,6.24,0.43,0.68,0.02,0.46,0.27,0.07,18.1,34.1,30.5
9.71,1.32,7.71,22.33,7.45,7.15,6.87,6.70,0.02,0.52,0.02,0.63,0.30,0.07,19.6,15.4,6.1
20.44,24.19,9.93,15.93,7.53,8.03,8.62,7.93,0.27,0.32,0.04,0.05,0.25,0.02,21.1,11.9,0.2
10.38,23.10,13.57,18.93,6.45,6.78,6.03,6.05,0.53,0.66,0.02,0.03,0.30,0.05,17.6,42.7,41.5
10.78,49.92,25.00,4.52,7.37,8.08,6.40,6.33,0.24,0.02,0.18,0.08,0.16,0.00,24.2,32.4,22.1
7.07,49.69,11.32,21.53,7.11,8.00,8.73,7.12,0.34,0.02,0.04,0.71,0.16,0.00,25.3,22.0,8.2
5.85,66.05,11.66,4.41,7.66,9.48,8.55,6.75,0.73,0.02,0.02,0.54,0.05,0.00,27.8,26.7,11.3
30.88,19.78,22.93,16.07,7.90,7.22,7.04,6.80,0.09,0.02,0.04,0.11,0.27,0.07,19.9,14.5,4.6
27.93,23.87,25.92,3.63,6.57,7.82,6.47,6.29,0.37,0.70,0.02,0.25,0.25,0.02,19.1,28.8,23.0
6.56,30.95,9.00,26.25,7.25,8.52,6.33,6.42,0.21,0.03,0.03,0.09,0.27,0.00,20.4,23.7,15.3
5.57,56.89,7.68,27.50,6.47,9.50,6.32,6.42,0.23,0.02,0.07,0.42,0.14,0.00,24.9,37.5,27.6
30.46,24.45,26.99,9.95,6.30,6.16,6.22,6.05,0.68,0.55,0.49,0.26,0.25,0.09,17.3,51.4,52.6
5.62,72.45,28.93,11.87,7.22,7.34,6.14,6.31,0.69,0.02,0.14,0.07,0.02,0.00,27.0,47.5,37.5
16.93,43.16,22.98,15.02,7.63,9.34,7.56,6.78,0.35,0.39,0.02,0.07,0.23,0.00,24.1,19.8,6.7
4.58,49.77,11.43,26.03,7.66,9.41,8.05,6.88,0.72,0.02,0.07,0.07,0.18,0.00,25.3,21.1,7.0
29.74,24.17,8.68,17.20,7.02,6.12,6.28,6.28,0.26,0.02,0.02,0.59,0.30,0.11,17.6,34.2,31.1
16.72,14.75,5.59,10.45,7.43,7.25,7.88,7.38,0.72,0.09,0.05,0.12,0.27,0.07,20.3,12.0,1.2
10.53,8.47,14.22,26.02,7.04,6.84,6.33,6.51,0.23,0.74,0.05,0.02,0.30,0.07,18.7,22.2,15.3
6.55,9.93,13.73,12.60,6.64,6.82,6.08,6.30,0.21,0.02,0.04,0.41,0.30,0.07,18.0,31.8,27.8
5.82,49.81,23.34,28.76,7.28,8.51,6.80,6.43,0.06,0.02,0.05,0.10,0.16,0.00,24.5,27.8,16.1
28.92,17.81,22.67,21.17,7.45,6.90,7.28,6.72,0.24,0.33,0.02,0.30,0.27,0.07,19.7,15.5,6.1
7.44,65.45,1.85,13.96,7.77,8.44,8.20,6.61,0.72,0.04,0.02,0.09,0.07,0.00,27.5,28.6,14.0
12.82,43.96,25.11,18.77,7.17,9.34,6.48,6.45,0.61,0.05,0.16,0.30,0.20,0.00,23.4,27.7,17.2
27.95,21.70,25.28,23.62,6.87,7.01,6.39,6.64,0.39,0.03,0.02,0.64,0.25,0.05,19.1,22.2,14.9
22.16,1.23,22.09,2.96,7.20,7.15,7.09,7.53,0.03,0.03,0.02,0.39,0.27,0.07,20.1,13.0,2.6
7.43,15.62,24.06,21.57,7.05,6.83,6.77,6.56,0.68,0.30,0.02,0.11,0.25,0.07,19.3,19.6,11.6
32.25,42.85,23.63,14.96,7.92,9.47,6.88,6.82,0.73,0.10,0.03,0.22,0.23,0.00,24.0,20.4,7.7
22.28,24.74,9.93,17.89,7.05,7.71,6.34,6.70,0.25,0.02,0.39,0.42,0.30,0.02,19.6,19.5,11.2
5.79,49.57,27.66,12.71,6.43,8.13,6.33,6.64,0.22,0.02,0.02,0.16,0.16,0.00,23.9,36.6,27.5
19.37,43.13,29.62,15.93,6.05,8.48,6.08,6.09,0.21,0.05,0.03,0.53,0.23,0.00,21.7,60.9,59.6
26.82,21.57,26.85,0.52,6.57,6.39,6.32,6.39,0.47,0.06,0.40,0.70,0.25,0.09,18.2,32.8,28.8
18.35,22.49,30.20,18.39,6.17,6.27,6.00,6.00,0.47,0.68,0.64,0.19,0.27,0.09,17.0,61.8,65.5
0.68,23.77,23.72,14.86,7.65,7.94,6.87,6.58,0.35,0.09,0.02,0.13,0.25,0.02,20.1,17.0,7.5
31.31,21.96,24.18,23.68,6.87,7.00,6.39,6.70,0.23,0.03,0.02,0.06,0.27,0.05,19.1,21.3,13.8
27.01,24.31,23.21,15.93,7.56,8.03,6.63,6.87,0.25,0.28,0.04,0.04,0.27,0.02,20.2,15.7,5.9
30.06,58.80,1.61,25.45,7.13,9.29,6.37,6.53,0.17,0.05,0.05,0.02,0.11,0.00,25.7,31.2,18.9
33.38,14.68,23.06,8.37,7.60,7.33,7.28,7.04,0.75,0.41,0.02,0.18,0.25,0.07,20.1,13.1,2.7
20.25,102.81,29.36,33.02,6.21,6.02,6.04,6.01,0.69,0.03,0.02,0.69,0.02,0.00,25.0,128.5,138.6
7.09,65.23,30.51,11.61,6.48,6.32,6.00,6.01,0.38,0.02,0.63,0.13,0.14,0.00,23.6,77.5,77.7
10.90,78.88,24.22,18.28,6.71,8.56,7.98,6.69,0.55,0.02,0.03,0.26,0.00,0.00,28.8,35.4,20.8
6.16,12.03,5.86,4.11,6.49,7.01,6.02,6.30,0.19,0.11,0.03,0.18,0.30,0.07,17.9,34.4,31.1
26.26,1.33,13.91,21.32,7.48,7.15,6.80,7.02,0.63,0.06,0.04,0.24,0.30,0.07,19.8,13.9,4.1
6.59,16.89,8.62,21.56,7.56,7.19,6.92,6.92,0.31,0.03,0.02,0.63,0.30,0.07,19.8,13.8,3.9
16.94,28.76,15.65,14.88,7.23,9.30,8.06,6.68,0.56,0.45,0.11,0.43,0.27,0.00,21.2,16.2,5.5
28.86,31.09,7.96,21.79,7.51,8.82,6.33,6.32,0.03,0.72,0.02,0.49,0.27,0.00,20.4,25.0,16.9
18.31,26.69,28.91,23.48,6.40,6.01,6.12,6.22,0.72,0.64,0.40,0.16,0.25,0.11,17.2,52.0,53.3
5.92,49.80,27.69,8.95,6.30,8.39,6.35,6.21,0.71,0.02,0.02,0.26,0.16,0.00,23.4,45.7,39.2
18.00,24.35,19.49,6.58,6.32,6.13,6.04,6.20,0.24,0.08,0.04,0.23,0.30,0.09,16.9,47.7,48.3
25.06,21.39,5.91,11.02,6.70,7.23,6.26,6.31,0.49,0.03,0.24,0.75,0.30,0.05,18.5,27.3,21.9
1.45,65.77,26.76,12.83,6.53,8.77,6.28,6.74,0.25,0.02,0.07,0.08,0.05,0.00,26.6,39.4,28.1
2.69,50.05,7.51,5.24,7.52,8.96,7.99,6.76,0.75,0.04,0.03,0.16,0.18,0.00,25.2,22.3,8.6
6.27,57.73,22.28,2.32,7.53,9.41,6.90,6.87,0.75,0.02,0.24,0.03,0.11,0.00,26.4,24.7,10.3
4.94,8.47,14.00,26.02,7.04,6.84,6.43,6.50,0.74,0.50,0.05,0.02,0.30,0.07,18.8,21.5,14.3
26.90,20.89,23.00,8.78,7.62,7.44,6.98,6.90,0.30,0.05,0.02,0.08,0.27,0.05,20.0,13.9,3.8
29.54,8.40,28.78,2.82,6.20,6.74,6.04,6.17,0.65,0.53,0.47,0.51,0.27,0.07,17.7,49.0,49.2
30.71,26.92,25.07,7.02,6.05,6.00,6.32,6.01,0.26,0.70,0.08,0.59,0.27,0.11,16.8,64.2,68.7
16.39,8.89,7.64,14.37,7.48,7.19,6.86,7.58,0.40,0.26,0.02,0.61,0.30,0.07,20.0,12.6,2.2
26.67,60.68,34.49,20.91,6.01,6.17,6.00,6.04,0.02,0.05,0.08,0.73,0.16,0.00,22.4,95.8,101.5
10.75,65.45,12.97,6.65,7.55,9.50,8.16,8.10,0.73,0.12,0.02,0.03,0.07,0.00,28.8,24.6,7.6
31.33,19.31,27.58,23.97,6.15,6.73,6.19,6.22,0.26,0.08,0.04,0.04,0.25,0.07,17.8,45.2,44.5
17.82,23.65,12.13,15.01,6.10,7.99,6.01,6.02,0.63,0.66,0.05,0.64,0.30,0.02,17.9,52.3,53.1
7.12,66.59,27.13,12.96,7.01,9.28,6.25,6.48,0.73,0.02,0.09,0.51,0.05,0.00,26.7,38.6,26.9
13.04,22.74,16.98,1.84,6.22,6.91,6.00,6.26,0.23,0.05,0.02,0.69,0.30,0.05,17.7,41.8,40.3
11.77,67.09,25.18,25.54,6.06,6.71,6.05,6.00,0.43,0.03,0.08,0.02,0.09,0.00,24.4,75.8,74.9
7.55,28.71,21.63,11.44,8.14,9.46,8.46,6.85,0.75,0.07,0.02,0.43,0.25,0.00,21.6,14.5,2.9
21.34,15.27,23.35,23.31,6.68,7.37,6.63,6.79,0.35,0.59,0.03,0.26,0.27,0.05,19.3,19.4,11.2
16.21,15.00,20.31,5.53,7.37,7.42,6.65,7.54,0.03,0.02,0.02,0.70,0.30,0.05,20.0,13.3,3.2
17.39,23.86,10.48,0.75,6.50,7.98,6.15,6.16,0.52,0.72,0.03,0.26,0.30,0.02,18.5,34.8,31.0
7.46,28.58,7.70,9.12,7.69,9.32,7.42,7.87,0.02,0.10,0.07,0.03,0.30,0.00,21.6,12.5,0.4
29.67,22.49,13.03,15.38,6.77,6.40,6.17,6.50,0.44,0.02,0.02,0.20,0.30,0.09,18.1,28.8,24.0
7.10,24.21,25.34,12.17,7.09,7.91,6.48,6.50,0.10,0.13,0.02,0.66,0.25,0.02,19.6,21.5,13.4
18.51,17.73,19.32,10.55,7.61,7.35,8.82,7.40,0.03,0.08,0.02,0.42,0.25,0.07,20.5,11.7,0.7
18.08,95.56,14.62,5.74,6.23,6.13,6.18,6.01,0.25,0.02,0.03,0.49,0.05,0.00,25.0,102.5,106.9
7.52,80.72,28.93,28.39,6.23,6.31,6.14,6.30,0.71,0.02,0.14,0.54,0.05,0.00,25.3,78.4,77.1
7.44,65.45,3.14,14.00,7.93,9.48,8.17,6.61,0.72,0.04,0.03,0.09,0.07,0.00,27.6,27.7,12.7
11.05,30.33,28.51,9.23,6.58,7.88,6.07,6.29,0.58,0.09,0.02,0.25,0.27,0.00,19.7,38.1,33.7
19.35,22.20,28.66,8.67,6.48,6.95,6.05,6.18,0.44,0.64,0.02,0.19,0.27,0.05,18.0,41.3,39.4
5.57,56.89,7.68,12.45,6.47,9.50,6.32,6.64,0.23,0.02,0.07,0.42,0.14,0.00,25.1,35.0,24.3
30.45,24.18,4.93,15.25,6.98,7.88,6.43,6.72,0.22,0.07,0.02,0.61,0.30,0.02,19.6,18.9,10.3
29.98,43.97,25.14,16.07,6.10,7.40,6.28,6.02,0.26,0.02,0.04,0.71,0.23,0.00,21.8,56.3,53.9
3.02,22.18,25.00,27.22,6.16,7.25,6.26,6.10,0.41,0.26,0.02,0.74,0.27,0.05,17.9,44.2,43.0
30.88,28.66,13.31,28.11,6.84,9.28,6.17,6.77,0.72,0.61,0.02,0.03,0.30,0.00,20.1,23.1,14.9
20.37,57.38,3.67,1.65,7.73,9.50,7.94,8.33,0.72,0.03,0.02,0.17,0.11,0.00,27.1,21.7,5.8
30.19,49.55,26.37,8.15,7.21,7.82,6.32,6.31,0.02,0.02,0.02,0.43,0.18,0.00,23.9,34.8,25.3
5.11,6.20,8.01,5.93,7.15,7.19,6.43,6.65,0.75,0.51,0.02,0.06,0.30,0.07,19.1,18.6,10.4
7.31,60.70,24.35,29.12,6.53,8.49,6.25,6.21,0.09,0.02,0.02,0.05,0.09,0.00,25.1,45.1,36.6
29.83,23.74,2.69,18.13,6.97,7.88,6.02,6.33,0.34,0.09,0.02,0.26,0.30,0.02,18.8,29.1,23.6
27.21,81.27,6.68,1.17,6.01,6.00,6.00,6.01,0.75,0.03,0.11,0.07,0.14,0.00,23.0,115.0,124.1
26.86,6.61,15.75,28.19,7.73,8.86,8.99,8.00,0.54,0.04,0.02,0.67,0.25,0.02,21.5,12.0,0.0
11.11,29.55,12.33,28.99,6.75,9.32,6.05,6.31,0.34,0.02,0.47,0.03,0.30,0.00,19.7,31.6,25.8
6.77,7.32,14.93,10.65,7.47,7.20,6.83,6.73,0.03,0.51,0.02,0.05,0.30,0.07,19.6,15.2,5.9
7.39,58.70,9.72,24.68,6.60,8.58,6.32,6.26,0.17,0.02,0.07,0.06,0.11,0.00,24.9,40.1,30.6
30.68,24.32,25.30,27.27,6.41,8.00,6.45,6.56,0.40,0.68,0.02,0.69,0.25,0.02,19.3,27.3,20.9
21.70,57.19,12.69,10.78,7.19,8.94,6.36,6.23,0.19,0.02,0.13,0.65,0.14,0.00,25.1,36.0,25.5
3.69,28.69,25.04,8.83,7.41,9.44,6.63,6.58,0.28,0.03,0.02,0.60,0.25,0.00,20.8,19.5,9.8
13.25,30.23,26.81,14.95,6.57,8.07,6.26,6.53,0.75,0.05,0.05,0.74,0.25,0.00,20.1,29.6,22.8
5.63,21.15,25.87,15.29,6.79,6.70,6.38,6.55,0.75,0.28,0.04,0.37,0.25,0.07,18.8,25.0,18.7
30.90,19.86,22.93,17.59,7.59,6.91,7.51,6.98,0.19,0.09,0.02,0.38,0.25,0.07,20.0,13.8,3.7
26.94,21.63,5.91,28.08,6.76,7.22,6.29,6.44,0.68,0.06,0.06,0.14,0.30,0.05,18.6,24.4,18.1
12.11,42.85,18.25,5.59,7.89,9.47,8.67,6.64,0.43,0.02,0.02,0.43,0.23,0.00,24.0,20.3,7.5
5.61,50.71,25.84,28.61,6.45,7.03,6.29,6.18,0.26,0.02,0.08,0.51,0.16,0.00,23.3,46.1,39.8
9.95,6.32,0.01,12.76,7.31,6.97,6.44,6.74,0.70,0.03,0.02,0.02,0.30,0.07,19.2,17.9,9.6
27.17,28.71,21.63,11.44,7.50,9.50,8.46,7.70,0.22,0.08,0.02,0.43,0.25,0.00,21.9,12.7,0.4
1.00,20.36,1.41,14.61,6.81,6.49,6.32,6.42,0.21,0.02,0.02,0.10,0.30,0.09,18.2,26.8,21.4
26.21,65.10,25.97,27.19,7.13,8.06,6.29,6.23,0.21,0.02,0.22,0.74,0.07,0.00,26.3,41.9,31.4
30.07,58.35,12.32,7.47,7.45,9.35,7.51,7.39,0.43,0.03,0.02,0.10,0.11,0.00,26.9,22.5,7.2
19.49,68.59,28.62,27.79,6.21,6.73,6.19,6.36,0.22,0.02,0.04,0.07,0.07,0.00,25.3,59.8,54.3
9.86,49.99,28.08,24.64,6.16,7.07,6.20,6.12,0.40,0.03,0.03,0.74,0.18,0.00,22.8,56.6,53.1
29.44,65.27,30.27,21.29,6.53,8.75,6.23,6.29,0.56,0.04,0.02,0.39,0.07,0.00,26.0,47.4,38.4
18.58,18.21,0.82,24.94,7.53,7.15,6.92,6.79,0.22,0.60,0.02,0.62,0.30,0.07,19.7,14.6,5.0
31.53,20.93,23.80,1.38,6.39,6.75,6.46,6.23,0.53,0.58,0.02,0.71,0.27,0.07,18.2,33.6,29.8
32.72,60.60,23.87,11.04,6.55,7.71,6.45,6.41,0.19,0.02,0.07,0.02,0.09,0.00,25.5,38.8,28.6
18.71,17.81,23.46,11.69,7.00,6.83,6.80,6.70,0.67,0.28,0.02,0.14,0.25,0.07,19.4,18.3,9.9
30.74,13.75,23.00,22.90,7.61,7.40,7.20,6.82,0.21,0.06,0.02,0.22,0.25,0.05,20.0,13.9,3.9
33.44,23.91,23.36,14.61,7.66,7.95,6.86,6.86,0.74,0.13,0.05,0.11,0.25,0.02,20.3,15.0,4.8
21.34,2.18,23.14,17.34,7.84,7.12,7.30,7.37,0.75,0.06,0.06,0.12,0.25,0.07,20.3,12.5,1.7
6.45,43.70,26.10,3.80,6.71,8.06,6.25,6.14,0.72,0.02,0.08,0.62,0.20,0.00,22.4,40.1,33.3
12.87,24.30,13.48,14.95,7.11,7.89,6.44,6.61,0.31,0.59,0.02,0.60,0.30,0.02,19.6,19.1,10.7
15.58,21.46,12.06,25.07,6.97,7.16,6.29,6.50,0.45,0.59,0.03,0.72,0.30,0.05,18.8,22.3,15.3
14.46,50.71,23.77,14.35,7.08,7.09,6.68,6.83,0.22,0.02,0.12,0.02,0.16,0.00,24.7,27.5,15.5
17.66,1.05,23.85,28.03,6.65,6.79,6.64,6.28,0.59,0.26,0.02,0.04,0.25,0.07,18.6,27.3,21.7
8.83,18.27,22.47,10.49,7.45,7.39,7.22,6.64,0.32,0.23,0.03,0.20,0.27,0.05,19.8,15.2,5.7
12.94,19.01,10.72,4.52,7.76,7.37,7.37,7.34,0.75,0.03,0.04,0.26,0.30,0.05,20.2,11.7,0.9
14.53,48.74,10.98,25.35,8.07,9.22,8.82,7.44,0.70,0.04,0.06,0.05,0.18,0.00,25.6,19.5,4.8
6.96,22.12,6.68,9.53,6.76,7.27,6.50,6.50,0.74,0.51,0.02,0.02,0.30,0.05,18.9,21.6,14.4
30.62,28.80,22.79,11.31,6.97,9.50,6.71,6.73,0.75,0.03,0.02,0.32,0.27,0.00,20.8,18.5,8.6
14.59,21.27,12.12,15.30,7.07,6.65,6.39,6.72,0.75,0.23,0.04,0.37,0.30,0.09,18.9,20.4,12.9
15.76,95.89,26.48,29.14,6.79,6.22,6.49,6.01,0.42,0.02,0.04,0.02,0.00,0.00,26.2,85.8,85.1
16.34,29.24,15.34,24.91,7.32,9.34,8.57,7.31,0.72,0.64,0.02,0.02,0.25,0.00,21.7,13.5,1.6
6.93,56.89,8.33,27.50,7.11,9.50,6.32,6.42,0.23,0.05,0.07,0.42,0.14,0.00,25.3,32.2,20.7
7.46,7.42,0.32,4.49,7.22,7.39,8.12,6.87,0.74,0.57,0.02,0.38,0.27,0.05,20.0,13.7,3.6
4.94,8.43,14.75,26.02,7.04,6.83,6.43,6.50,0.74,0.50,0.05,0.02,0.30,0.07,18.8,21.5,14.4
19.82,24.40,25.98,24.53,7.05,7.85,6.46,6.25,0.20,0.68,0.02,0.70,0.25,0.02,19.3,26.3,19.6
5.98,12.02,25.18,26.81,6.48,6.78,6.28,6.28,0.70,0.24,0.10,0.05,0.27,0.07,18.2,33.2,29.3
10.75,66.07,15.40,21.48,7.26,9.28,8.76,7.56,0.24,0.02,0.02,0.02,0.05,0.00,28.2,25.3,9.2
27.89,28.84,18.27,15.56,7.61,9.24,7.98,6.90,0.16,0.05,0.06,0.65,0.27,0.00,21.4,14.2,2.8
11.24,29.55,5.20,28.56,6.77,9.32,6.22,6.31,0.27,0.73,0.03,0.03,0.30,0.00,19.8,28.6,21.9
6.13,26.72,29.60,6.42,6.30,7.24,6.15,6.04,0.27,0.02,0.03,0.50,0.25,0.02,18.5,47.7,46.7
10.00,49.74,30.55,5.96,6.00,6.40,6.04,6.05,0.27,0.02,0.02,0.36,0.20,0.00,21.5,77.7,80.2
17.84,1.05,23.86,28.03,6.65,6.79,6.65,6.31,0.59,0.26,0.02,0.04,0.25,0.07,18.6,26.7,21.0
33.39,15.91,22.72,21.33,7.07,6.84,6.77,6.75,0.75,0.43,0.02,0.02,0.27,0.07,19.4,17.7,9.1
29.03,21.96,7.16,17.99,6.75,6.44,6.32,6.56,0.41,0.02,0.03,0.18,0.30,0.09,18.3,25.9,20.2
17.01,14.51,31.60,2.47,6.10,6.71,6.00,6.01,0.47,0.55,0.02,0.21,0.25,0.07,17.4,60.6,63.7
28.55,49.19,16.24,16.35,8.06,9.49,8.57,7.87,0.73,0.02,0.04,0.25,0.18,0.00,25.8,19.1,4.1
28.35,26.73,0.95,27.97,6.13,6.02,6.04,6.01,0.14,0.58,0.05,0.33,0.30,0.11,16.5,63.3,68.0
26.80,21.81,5.91,17.60,6.86,7.22,6.29,6.44,0.42,0.06,0.60,0.13,0.30,0.05,18.7,23.7,17.2
4.92,43.27,26.17,26.52,6.96,8.67,6.35,6.85,0.30,0.03,0.40,0.66,0.23,0.00,23.4,26.8,16.0
10.22,28.96,27.23,26.31,6.94,9.37,6.26,6.09,0.24,0.63,0.04,0.74,0.25,0.00,19.8,34.9,29.7
9.74,49.86,27.93,25.13,6.62,8.27,6.34,6.33,0.58,0.04,0.09,0.04,0.16,0.00,23.8,38.1,29.4
28.86,19.19,22.61,18.90,7.46,6.91,7.39,6.79,0.75,0.72,0.04,0.04,0.27,0.07,19.8,14.9,5.3
7.39,49.69,11.32,14.74,8.24,7.93,8.73,7.12,0.34,0.02,0.02,0.71,0.16,0.00,25.5,21.1,6.8
13.98,21.47,26.73,3.03,6.35,6.39,6.42,6.16,0.39,0.15,0.02,0.72,0.25,0.09,17.8,40.1,38.2
17.96,22.49,25.80,12.17,7.31,6.40,6.48,6.51,0.05,0.04,0.03,0.20,0.25,0.09,18.8,24.7,18.3
22.00,49.49,15.53,1.67,7.57,9.37,8.73,7.35,0.29,0.02,0.02,0.05,0.18,0.00,25.6,19.7,5.1
14.60,28.66,13.31,12.44,7.52,9.28,6.17,6.78,0.09,0.22,0.02,0.03,0.30,0.00,20.4,20.8,11.8
